accession,lat_parsed,lon_parsed,depth_parsed,depth2_parsed,is_transcriptome
SRR4028167,-37.8305,-41.12479999,,,0
SRR4028168,-26.0867,-34.2585,,,0
SRR4028169,-5.6667,-28.4572,,,0
SRR4028173,10.91,-44.66783333,,,0
SRR4028175,24.51,-34.55366666,,,0
SRR4028193,20.79,-40.964,,,0
SRR4028224,10.91066666,-44.66783333,,,0
SRR4038292,-76.82,170.76,,,1
SRR4038293,-76.82,170.76,,,1
SRR4068858,22.34,114.27,5.0,5.0,0
SRR4069403,-16.64175,-172.200017,0.0,0.0,0
SRR4069404,-16.64175,-172.200017,0.0,0.0,0
SRR4069405,-16.64175,-172.200017,0.0,0.0,0
SRR4069406,-16.64175,-172.200017,0.0,0.0,0
SRR4069407,-16.64175,-172.200017,0.0,0.0,0
SRR4069408,-16.64175,-172.200017,0.0,0.0,0
SRR4115229,36.89,-121.92,,,0
SRR4115237,36.92,-121.97,,,0
SRR4115268,36.9,-121.99,,,0
SRR4188656,-33.988333,151.228333,,,0
SRR4188657,-33.988333,151.228333,,,0
SRR4188658,-33.988333,151.228333,,,0
SRR4241781,31.53,-63.6,,,1
SRR4241782,31.53,-63.6,,,1
SRR4241783,30.52,-61.51,,,1
SRR4241784,30.52,-61.51,,,1
SRR4241785,31.53,-63.6,,,1
SRR4241786,31.53,-63.6,,,1
SRR4241787,31.53,-63.6,,,1
SRR4241788,31.53,-63.6,,,1
SRR4241789,30.52,-61.51,,,1
SRR4241790,30.52,-61.51,,,1
SRR4241791,30.52,-61.51,,,1
SRR4241792,30.52,-61.51,,,1
SRR4289513,-45.999,30.95,,,0
SRR4289514,-46.999,30.95,,,0
SRR4289515,-47.999,30.95,,,0
SRR4293227,38.886482,-76.541942,1.0,1.0,0
SRR4293308,76.2833,-74.75,55.0,55.0,1
SRR4293309,76.2833,-74.75,55.0,55.0,1
SRR4293316,76.2833,-74.75,55.0,55.0,1
SRR4293317,76.2833,-74.75,55.0,55.0,1
SRR4293318,76.2833,-74.75,55.0,55.0,1
SRR4293319,76.2833,-74.75,55.0,55.0,1
SRR4293320,76.2833,-74.75,55.0,55.0,1
SRR4293321,76.2833,-74.75,55.0,55.0,1
SRR4300250,38.886482,-76.541942,1.0,1.0,0
SRR4300251,38.886482,-76.541942,1.0,1.0,0
SRR4300252,38.886482,-76.541942,1.0,1.0,0
SRR4300253,38.886482,-76.541942,1.0,1.0,0
SRR4300254,38.886482,-76.541942,1.0,1.0,0
SRR4300255,38.886482,-76.541942,1.0,1.0,0
SRR4342129,28.9833,-90.8333,16.5,16.5,0
SRR4342130,28.8417,-90.8333,14.0,14.0,0
SRR4342131,28.7417,-91.25,13.3,13.3,1
SRR4342132,28.5833,-91.25,28.3,28.3,1
SRR4342133,28.7167,-90.8333,16.2,16.2,0
SRR4342134,28.8583,-91.25,6.7,6.7,0
SRR4342135,28.7417,-91.25,13.3,13.3,0
SRR4342136,28.5833,-91.25,28.3,28.3,0
SRR4342137,28.9833,-90.8333,16.5,16.5,1
SRR4342138,28.8417,-90.8333,14.0,14.0,1
SRR4342139,28.7167,-90.8333,16.2,16.2,1
SRR4342140,28.8583,-91.25,6.7,6.7,1
SRR4342887,18.92,-108.8,,,0
SRR4342889,18.92,-108.8,,,0
SRR4342890,18.92,-108.8,,,0
SRR4419984,56.095,12.4581,,,0
SRR4419985,56.095,12.4581,,,0
SRR4419986,56.095,12.4581,,,0
SRR4419987,56.095,12.4581,,,0
SRR4419989,56.095,12.4581,,,0
SRR4419991,56.095,12.4581,,,0
SRR4419992,56.095,12.4581,,,0
SRR4419993,56.095,12.4581,,,0
SRR4419994,56.095,12.4581,,,0
SRR4420012,56.095,12.4581,,,0
SRR4420013,56.095,12.4581,,,0
SRR4420014,56.095,12.4581,,,0
SRR4420015,56.095,12.4581,,,0
SRR4420016,56.095,12.4581,,,0
SRR4420017,56.095,12.4581,,,0
SRR4420018,56.095,12.4581,,,0
SRR4420019,56.095,12.4581,,,0
SRR4420020,56.095,12.4581,,,0
SRR4420021,56.095,12.4581,,,0
SRR4420022,56.095,12.4581,,,0
SRR4420025,56.095,12.4581,,,0
SRR4420027,56.095,12.4581,,,0
SRR4420028,56.095,12.4581,,,0
SRR4420032,56.095,12.4581,,,0
SRR4420035,56.095,12.4581,,,0
SRR4420039,56.095,12.4581,,,0
SRR4420041,56.095,12.4581,,,0
SRR4420042,56.095,12.4581,,,0
SRR4420049,56.095,12.4581,,,0
SRR4420052,56.095,12.4581,,,0
SRR4420053,56.095,12.4581,,,0
SRR4420056,56.095,12.4581,,,0
SRR4420057,56.095,12.4581,,,0
SRR4420059,56.095,12.4581,,,0
SRR4420060,56.095,12.4581,,,0
SRR4420061,56.095,12.4581,,,0
SRR4420069,56.095,12.4581,,,0
SRR4420070,56.095,12.4581,,,0
SRR4420071,56.095,12.4581,,,0
SRR4420072,56.095,12.4581,,,0
SRR4420074,56.095,12.4581,,,0
SRR4420075,56.095,12.4581,,,0
SRR4420078,56.095,12.4581,,,0
SRR4420079,56.095,12.4581,,,0
SRR4420081,56.095,12.4581,,,0
SRR4420084,56.095,12.4581,,,0
SRR4420085,56.095,12.4581,,,0
SRR4420087,56.095,12.4581,,,0
SRR4420088,56.095,12.4581,,,0
SRR4429004,37.18,126.36,,,1
SRR4449130,60.07,-1.27,,,1
SRR4449131,54.39,10.44,,,1
SRR4449137,58.34,-4.24,,,1
SRR4451500,58.34,-4.24,,,1
SRR4451501,58.34,-4.24,,,1
SRR4451502,58.34,-4.24,,,1
SRR4451503,58.34,-4.24,,,1
SRR4451504,58.34,-4.24,,,1
SRR4451505,60.07,-1.27,,,1
SRR4451506,60.07,-1.27,,,1
SRR4451507,60.07,-1.27,,,1
SRR4451508,60.07,-1.27,,,1
SRR4451509,54.39,10.44,,,1
SRR4451511,54.39,10.44,,,1
SRR4451512,54.39,10.44,,,1
SRR4458010,-75.7499,168.9992,,,0
SRR4458012,-75.7529,168.7595,,,0
SRR4458014,-76.4986,-179.9884,,,0
SRR4458015,-76.4986,-179.9884,,,0
SRR4458016,-75.7529,168.7595,,,1
SRR4458017,-75.7559,168.2359,,,1
SRR4458018,-76.5025,172.028,,,0
SRR4458019,-76.5025,172.028,,,0
SRR4458020,-75.458,168.997,,,0
SRR4458021,-75.7559,168.2359,,,0
SRR4458025,-74.8002,169.3836,,,1
SRR4458026,-75.7499,168.9992,,,1
SRR4465024,17.0327,-106.5328,100.0,100.0,0
SRR4465025,17.0327,-106.5328,90.0,90.0,0
SRR4465026,17.0327,-106.5328,120.0,120.0,0
SRR4465027,17.0327,-106.5328,110.0,110.0,0
SRR4465028,17.0327,-106.5328,160.0,160.0,0
SRR4465029,17.0327,-106.5328,140.0,140.0,0
SRR4465030,16.5163,-107.1421,120.0,120.0,0
SRR4465032,16.5163,-107.1421,120.0,120.0,0
SRR4465033,16.5163,-107.1421,150.0,150.0,0
SRR4465034,17.0327,-106.5328,70.0,70.0,0
SRR4465035,17.0327,-106.5328,300.0,300.0,0
SRR4465036,17.0327,-106.5328,180.0,180.0,0
SRR5002308,22.75,-158.0,770.0,770.0,0
SRR5002309,22.75,-158.0,25.0,25.0,0
SRR5002310,22.75,-158.0,75.0,75.0,0
SRR5002311,22.75,-158.0,25.0,25.0,0
SRR5002312,22.75,-158.0,1000.0,1000.0,0
SRR5002313,22.75,-158.0,500.0,500.0,0
SRR5002314,22.75,-158.0,500.0,500.0,0
SRR5002315,22.75,-158.0,25.0,25.0,0
SRR5002316,22.75,-158.0,1000.0,1000.0,0
SRR5002317,22.75,-158.0,75.0,75.0,0
SRR5002318,22.75,-158.0,75.0,75.0,0
SRR5002319,22.75,-158.0,25.0,25.0,0
SRR5002320,22.75,-158.0,1000.0,1000.0,0
SRR5002321,22.75,-158.0,1000.0,1000.0,0
SRR5002322,22.75,-158.0,125.0,125.0,0
SRR5002323,22.75,-158.0,770.0,770.0,0
SRR5002324,22.75,-158.0,500.0,500.0,0
SRR5002325,22.75,-158.0,770.0,770.0,0
SRR5002326,22.75,-158.0,75.0,75.0,0
SRR5002327,22.75,-158.0,770.0,770.0,0
SRR5002328,22.75,-158.0,770.0,770.0,0
SRR5002329,22.75,-158.0,200.0,200.0,0
SRR5002330,22.75,-158.0,75.0,75.0,0
SRR5002331,22.75,-158.0,1000.0,1000.0,0
SRR5002332,22.75,-158.0,770.0,770.0,0
SRR5002333,22.75,-158.0,25.0,25.0,0
SRR5002334,22.75,-158.0,75.0,75.0,0
SRR5002335,22.75,-158.0,125.0,125.0,0
SRR5002336,22.75,-158.0,25.0,25.0,0
SRR5002337,22.75,-158.0,45.0,45.0,0
SRR5002338,22.75,-158.0,75.0,75.0,0
SRR5002339,22.75,-158.0,770.0,770.0,0
SRR5002340,22.75,-158.0,500.0,500.0,0
SRR5002341,22.75,-158.0,75.0,75.0,0
SRR5002342,22.75,-158.0,25.0,25.0,0
SRR5002343,22.75,-158.0,75.0,75.0,0
SRR5002344,22.75,-158.0,1000.0,1000.0,0
SRR5002345,22.75,-158.0,500.0,500.0,0
SRR5002346,22.75,-158.0,200.0,200.0,0
SRR5002347,22.75,-158.0,75.0,75.0,0
SRR5002348,22.75,-158.0,500.0,500.0,0
SRR5002349,22.75,-158.0,500.0,500.0,0
SRR5002350,22.75,-158.0,25.0,25.0,0
SRR5002351,22.75,-158.0,125.0,125.0,0
SRR5002352,22.75,-158.0,200.0,200.0,0
SRR5002353,22.75,-158.0,75.0,75.0,0
SRR5002354,22.75,-158.0,500.0,500.0,0
SRR5002355,22.75,-158.0,500.0,500.0,0
SRR5002356,22.75,-158.0,500.0,500.0,0
SRR5002357,22.75,-158.0,125.0,125.0,0
SRR5002358,22.75,-158.0,125.0,125.0,0
SRR5002359,22.75,-158.0,770.0,770.0,0
SRR5002360,22.75,-158.0,1000.0,1000.0,0
SRR5002361,22.75,-158.0,500.0,500.0,0
SRR5002362,22.75,-158.0,125.0,125.0,0
SRR5002363,22.75,-158.0,200.0,200.0,0
SRR5002364,22.75,-158.0,125.0,125.0,0
SRR5002365,22.75,-158.0,500.0,500.0,0
SRR5002366,22.75,-158.0,25.0,25.0,0
SRR5002367,22.75,-158.0,1000.0,1000.0,0
SRR5002368,22.75,-158.0,500.0,500.0,0
SRR5002370,22.75,-158.0,1000.0,1000.0,0
SRR5002371,22.75,-158.0,125.0,125.0,0
SRR5002372,22.75,-158.0,770.0,770.0,0
SRR5002373,22.75,-158.0,125.0,125.0,0
SRR5002374,22.75,-158.0,25.0,25.0,0
SRR5002375,22.75,-158.0,25.0,25.0,0
SRR5002376,22.75,-158.0,45.0,45.0,0
SRR5002377,22.75,-158.0,770.0,770.0,0
SRR5002378,22.75,-158.0,200.0,200.0,0
SRR5002379,22.75,-158.0,200.0,200.0,0
SRR5002380,22.75,-158.0,1000.0,1000.0,0
SRR5002381,22.75,-158.0,45.0,45.0,0
SRR5002382,22.75,-158.0,25.0,25.0,0
SRR5002383,22.75,-158.0,200.0,200.0,0
SRR5002384,22.75,-158.0,200.0,200.0,0
SRR5002385,22.75,-158.0,500.0,500.0,0
SRR5002386,22.75,-158.0,1000.0,1000.0,0
SRR5002387,22.75,-158.0,125.0,125.0,0
SRR5002388,22.75,-158.0,500.0,500.0,0
SRR5002389,22.75,-158.0,1000.0,1000.0,0
SRR5002390,22.75,-158.0,770.0,770.0,0
SRR5002391,22.75,-158.0,500.0,500.0,0
SRR5002392,22.75,-158.0,75.0,75.0,0
SRR5002393,22.75,-158.0,500.0,500.0,0
SRR5002395,22.75,-158.0,200.0,200.0,0
SRR5002396,22.75,-158.0,25.0,25.0,0
SRR5002397,22.75,-158.0,770.0,770.0,0
SRR5002398,22.75,-158.0,25.0,25.0,0
SRR5002399,22.75,-158.0,500.0,500.0,0
SRR5002400,22.75,-158.0,200.0,200.0,0
SRR5002403,22.75,-158.0,125.0,125.0,0
SRR5002404,22.75,-158.0,200.0,200.0,0
SRR5002405,22.75,-158.0,75.0,75.0,0
SRR5002406,22.75,-158.0,25.0,25.0,0
SRR5002407,22.75,-158.0,200.0,200.0,0
SRR5002408,22.75,-158.0,1000.0,1000.0,0
SRR5002409,22.75,-158.0,500.0,500.0,0
SRR5002411,22.75,-158.0,25.0,25.0,0
SRR5002412,22.75,-158.0,125.0,125.0,0
SRR5002413,22.75,-158.0,500.0,500.0,0
SRR5002414,22.75,-158.0,500.0,500.0,0
SRR5007106,37.35361,-0.286194,15.0,15.0,0
SRR5007114,37.35361,-0.286194,30.0,30.0,0
SRR5007115,37.35361,-0.286194,45.0,45.0,0
SRR5007118,37.35361,-0.286194,60.0,60.0,0
SRR5007138,37.35361,-0.286194,75.0,75.0,0
SRR5007139,37.35361,-0.286194,90.0,90.0,0
SRR5007141,37.35361,-0.286194,1000.0,1000.0,0
SRR5007147,37.35361,-0.286194,2000.0,2000.0,0
SRR5010551,38.06851,-0.231994,60.0,60.0,0
SRR5052259,21.41,38.3,10.0,10.0,1
SRR5052260,21.41,38.3,11.0,11.0,0
SRR5052261,21.41,38.3,11.0,11.0,0
SRR5052262,21.41,38.3,11.0,11.0,0
SRR5052263,21.41,38.3,11.0,11.0,1
SRR5052264,21.41,38.3,10.0,10.0,0
SRR5052265,21.41,38.3,11.0,11.0,1
SRR5052266,21.41,38.3,10.0,10.0,1
SRR5052267,21.41,38.3,10.0,10.0,0
SRR5052269,21.41,38.3,11.0,11.0,1
SRR5052273,21.41,38.3,10.0,10.0,1
SRR5052274,21.41,38.3,11.0,11.0,0
SRR5052275,21.41,38.3,11.0,11.0,1
SRR5052276,21.41,38.3,10.0,10.0,0
SRR5052279,21.41,38.3,10.0,10.0,1
SRR5052281,21.41,38.3,10.0,10.0,0
SRR5078291,-33.96661,151.25725,,,0
SRR5078292,-33.991124,151.232157,,,0
SRR5078293,-33.991124,151.232157,,,0
SRR5078296,-33.991124,151.232157,,,0
SRR5131898,24.4,-156.36,15.0,15.0,0
SRR5131899,24.42,-156.31,15.0,15.0,1
SRR5131900,24.46,-156.74,15.0,15.0,0
SRR5131901,24.42,-156.76,15.0,15.0,0
SRR5131902,24.5,-156.3,15.0,15.0,0
SRR5131903,24.41,-156.31,15.0,15.0,0
SRR5131904,24.54,-156.63,15.0,15.0,1
SRR5131905,24.58,-156.38,15.0,15.0,0
SRR5131907,24.57,-156.43,15.0,15.0,1
SRR5131908,24.5,-156.31,15.0,15.0,1
SRR5131909,24.6,-156.51,15.0,15.0,1
SRR5131910,24.47,-156.29,15.0,15.0,1
SRR5131911,24.39,-156.77,15.0,15.0,1
SRR5131912,24.48,-156.72,15.0,15.0,1
SRR5131914,24.59,-156.44,15.0,15.0,0
SRR5131915,24.58,-156.36,15.0,15.0,1
SRR5131916,24.48,-156.3,15.0,15.0,0
SRR5131917,24.59,-156.44,15.0,15.0,1
SRR5131918,24.29,-156.41,15.0,15.0,1
SRR5131919,24.35,-156.35,15.0,15.0,0
SRR5131920,24.56,-156.56,15.0,15.0,0
SRR5131921,24.55,-156.58,15.0,15.0,0
SRR5131922,24.55,-156.58,15.0,15.0,1
SRR5131923,24.58,-156.36,15.0,15.0,1
SRR5131924,24.54,-156.64,15.0,15.0,0
SRR5131925,24.48,-156.3,15.0,15.0,1
SRR5131926,24.4,-156.35,15.0,15.0,1
SRR5131927,24.35,-156.8,15.0,15.0,0
SRR5131928,24.28,-156.39,15.0,15.0,0
SRR5131929,24.54,-156.31,15.0,15.0,0
SRR5131930,24.58,-156.36,15.0,15.0,0
SRR5131931,24.58,-156.41,15.0,15.0,1
SRR5131932,24.55,-156.58,15.0,15.0,1
SRR5131933,24.58,-156.36,15.0,15.0,0
SRR5131934,24.6,-156.51,15.0,15.0,0
SRR5131935,24.29,-156.41,15.0,15.0,1
SRR5131936,24.58,-156.41,15.0,15.0,0
SRR5131937,24.5,-156.69,15.0,15.0,0
SRR5131938,24.5,-156.31,15.0,15.0,0
SRR5131939,24.47,-156.29,15.0,15.0,0
SRR5131940,24.6,-156.5,15.0,15.0,1
SRR5131941,24.5,-156.3,15.0,15.0,1
SRR5131942,24.46,-156.74,15.0,15.0,1
SRR5131943,24.29,-156.41,15.0,15.0,0
SRR5131944,24.42,-156.31,15.0,15.0,0
SRR5131945,24.54,-156.31,15.0,15.0,1
SRR5131946,24.59,-156.52,15.0,15.0,1
SRR5131947,24.5,-156.31,15.0,15.0,1
SRR5131948,24.35,-156.31,15.0,15.0,1
SRR5131949,24.55,-156.58,15.0,15.0,0
SRR5131950,24.4,-156.35,15.0,15.0,0
SRR5131952,24.35,-156.35,15.0,15.0,1
SRR5131953,24.39,-156.77,15.0,15.0,0
SRR5131954,24.37,-156.8,15.0,15.0,0
SRR5131955,24.58,-156.42,15.0,15.0,1
SRR5131956,24.58,-156.42,15.0,15.0,0
SRR5131957,24.42,-156.76,15.0,15.0,1
SRR5131958,24.29,-156.41,15.0,15.0,0
SRR5131959,24.53,-156.65,15.0,15.0,0
SRR5131960,24.57,-156.43,15.0,15.0,0
SRR5131961,24.54,-156.64,15.0,15.0,1
SRR5131962,24.41,-156.31,15.0,15.0,1
SRR5131963,24.48,-156.3,15.0,15.0,1
SRR5131964,24.5,-156.3,15.0,15.0,1
SRR5131965,24.53,-156.65,15.0,15.0,1
SRR5131966,24.35,-156.8,15.0,15.0,1
SRR5131967,24.48,-156.3,15.0,15.0,0
SRR5131968,24.58,-156.39,15.0,15.0,0
SRR5131969,24.36,-156.34,15.0,15.0,1
SRR5131970,24.58,-156.39,15.0,15.0,1
SRR5131971,24.28,-156.39,15.0,15.0,1
SRR5131972,24.36,-156.34,15.0,15.0,0
SRR5131973,24.6,-156.5,15.0,15.0,0
SRR5131974,24.58,-156.38,15.0,15.0,1
SRR5131975,24.35,-156.31,15.0,15.0,0
SRR5131976,24.5,-156.31,15.0,15.0,0
SRR5131977,24.54,-156.63,15.0,15.0,0
SRR5131978,24.41,-156.31,15.0,15.0,1
SRR5131979,24.41,-156.31,15.0,15.0,0
SRR5131980,24.39,-156.77,15.0,15.0,1
SRR5131981,24.37,-156.8,15.0,15.0,1
SRR5131983,24.56,-156.56,15.0,15.0,1
SRR5131984,24.5,-156.69,15.0,15.0,1
SRR5131985,24.4,-156.36,15.0,15.0,1
SRR5134580,22.7,-158.1,,,0
SRR5134611,22.7,-158.1,,,0
SRR5145173,-42.1204,-72.6101,,,0
SRR5145174,-42.1172,-72.6376,,,0
SRR5145175,-42.1233,-72.6792,,,0
SRR5145176,-42.1233,-72.6792,,,0
SRR5145177,-42.1204,-72.6101,,,0
SRR5145178,-42.1172,-72.6376,,,0
SRR5145189,36.688,-122.386,,,0
SRR5149189,22.75589,-46.08125,59.06,59.06,0
SRR5189787,22.81,-46.09,30.0,30.1,0
SRR5189788,22.8,-46.05,29.5,29.6,0
SRR5189789,22.8,-46.05,22.1,22.2,0
SRR5202185,37.44556,-122.30336,,,0
SRR5203850,37.44556,-122.30336,,,0
SRR5204266,53.9944,6.8905,,,0
SRR5204267,53.9944,6.8905,,,0
SRR5204521,36.25,-122.2099,,,1
SRR5204523,48.6,-123.5,,,1
SRR5204525,36.25,-122.2099,,,1
SRR5204526,36.25,-122.2099,,,1
SRR5204550,36.25,-122.2099,,,1
SRR5204552,48.6,-123.5,,,0
SRR5207572,37.44556,-122.30336,,,0
SRR5208456,37.44556,-122.30336,,,0
SRR5208587,-28.2362,-38.4949,,,1
SRR5208588,-28.2362,-38.4949,,,1
SRR5209940,46.2322,-123.8817,,,0
SRR5209941,46.1869,-123.8842,,,0
SRR5210829,9.7046,-55.3027,,,0
SRR5210831,-9.4986,-25.9999,,,0
SRR5210993,-28.2362,-38.4949,,,1
SRR5210994,-28.2362,-38.4949,,,1
SRR5211060,-28.2362,-38.4949,,,1
SRR5211061,-28.2362,-38.4949,,,1
SRR5211062,-28.2362,-38.4949,,,1
SRR5211063,-28.2362,-38.4949,,,1
SRR5211137,-28.2362,-38.4949,,,1
SRR5211148,-28.2362,-38.4949,,,1
SRR5211149,-28.2362,-38.4949,,,1
SRR5213598,2.405,-13.602,,,0
SRR5214151,27.0078,-111.4071,,,0
SRR5214303,27.0078,-111.4071,,,0
SRR5214304,27.0078,-111.4071,,,0
SRR5219816,43.5,-69.38,0.0,0.0,0
SRR5219818,43.5,-69.38,0.0,0.0,0
SRR5219819,43.5,-69.38,0.0,0.0,0
SRR5229878,24.83442,121.96201,0.0,0.0,0
SRR5229879,24.83414,121.96191,0.0,0.0,0
SRR5229880,24.83414,121.96191,7.0,7.0,0
SRR5229881,24.83414,121.96191,15.0,15.0,0
SRR5229882,24.83478,121.96208,0.0,0.0,0
SRR5229883,24.83499,121.96207,0.0,0.0,0
SRR5229884,24.83499,121.96207,5.0,5.0,0
SRR5229885,24.83499,121.96207,8.0,8.0,0
SRR5234513,23.5,123.0,,,1
SRR5234514,23.5,123.0,,,1
SRR5234515,23.5,123.0,,,1
SRR5234516,23.5,123.0,,,1
SRR5242438,37.3656,-137.7286,,,0
SRR5242439,37.0403,-137.3758,,,0
SRR5242440,36.9702,-137.3756,,,0
SRR5242441,37.3656,-137.7286,,,0
SRR5242442,37.0403,-137.3758,,,0
SRR5242443,36.9702,-137.3756,,,0
SRR5242444,37.3656,-137.7286,,,0
SRR5242445,37.0403,-137.3758,,,0
SRR5242446,36.9702,-137.3756,,,0
SRR5247072,37.568817,-122.10315,,,1
SRR5247079,37.568817,-122.10315,,,1
SRR5247080,37.568817,-122.10315,,,1
SRR5247081,37.568817,-122.10315,,,1
SRR5247084,37.568817,-122.10315,,,1
SRR5247085,37.568817,-122.10315,,,1
SRR5247086,37.568817,-122.10315,,,1
SRR5247091,37.568817,-122.10315,,,1
SRR5247092,37.568817,-122.10315,,,1
SRR5247217,48.9699,-130.6666,,,0
SRR5247220,49.2833,-134.6666,,,0
SRR5247224,50.0,-145.0,,,0
SRR5248169,71.2008,8.8666,,,0
SRR5248170,71.2008,8.8666,,,0
SRR5248171,71.2008,8.8666,,,0
SRR5248176,73.0188,9.8566,,,0
SRR5248177,73.0188,9.8566,,,0
SRR5248178,73.0188,9.8566,,,0
SRR5248182,73.0188,9.8566,,,1
SRR5248753,34.39225,-119.845662,,,0
SRR5248754,34.39225,-119.845662,,,0
SRR5249153,35.7899,-122.3199,,,1
SRR5249155,35.7899,-122.3199,,,1
SRR5249194,35.7899,-122.3199,,,1
SRR5249197,36.46,-122.78,,,1
SRR5249198,35.7899,-122.3199,,,1
SRR5249199,36.25,-122.2099,,,1
SRR5251635,18.92,-108.7999,,,0
SRR5251645,18.92,-108.7999,,,0
SRR5251696,18.92,-108.7999,,,0
SRR5251698,18.92,-108.7999,,,0
SRR5251700,18.92,-104.89,,,0
SRR5251701,18.92,-104.89,,,0
SRR5251702,18.92,-104.89,,,0
SRR5262284,-37.9983,-44.9998,,,0
SRR5262292,-37.9831,-44.9892,,,0
SRR5262319,-37.9951,-44.9972,,,0
SRR5262320,-37.9728,-44.9905,,,0
SRR5262368,-37.9728,-44.9905,,,0
SRR5262369,-38.0018,-44.9985,,,0
SRR5264433,48.6,-123.5,,,1
SRR5264438,48.6,-123.5,,,1
SRR5264439,48.6,-123.5,,,1
SRR5264512,48.6,-123.5,,,1
SRR5264513,48.6,-123.5,,,1
SRR5264545,48.6,-123.5,,,1
SRR5264546,48.6,-123.5,,,1
SRR5264547,48.6,-123.5,,,1
SRR5264548,48.6,-123.5,,,1
SRR5265131,48.6,-123.5,,,0
SRR5265132,48.6,-123.5,,,0
SRR5265135,48.6,-123.5,,,0
SRR5265136,48.6,-123.5,,,0
SRR5265137,48.6,-123.5,,,0
SRR5265138,48.6,-123.5,,,0
SRR5266159,48.6,-123.5,,,0
SRR5266190,36.25,-122.2099,,,1
SRR5266198,36.25,-122.2099,,,1
SRR5266201,36.25,-122.2099,,,1
SRR5266508,36.25,-122.2099,,,1
SRR5266509,36.25,-122.2099,,,0
SRR5266510,36.25,-122.2099,,,1
SRR5266605,36.25,-122.2099,,,0
SRR5266612,36.25,-122.2099,,,0
SRR5266614,36.25,-122.2099,,,0
SRR5268549,36.25,-122.2099,,,0
SRR5268550,36.25,-122.2099,,,0
SRR5268667,36.25,-122.2099,,,0
SRR5270431,22.75,-158.0,,,1
SRR5270432,22.75,-158.0,,,1
SRR5270433,22.75,-158.0,,,1
SRR5270434,16.46,-55.44,,,1
SRR5270435,15.63,-53.03,,,1
SRR5270436,13.94,-54.55,,,1
SRR5270437,12.35,-56.34,,,1
SRR5270438,15.15,-57.49,,,1
SRR5270439,15.53,-59.78,,,1
SRR5270440,18.23,-61.3,,,1
SRR5270441,17.93,-60.95,,,1
SRR5270442,20.01,-63.29,,,1
SRR5271171,48.6,-123.5,,,0
SRR5277143,53.9944,6.8905,,,0
SRR5279028,53.9944,6.8905,,,0
SRR5318161,32.6,34.92,,,0
SRR5318162,32.6,34.92,,,0
SRR5318163,32.6,34.92,,,0
SRR5318164,32.6,34.92,,,0
SRR5428153,36.9995,-122.0576,,,0
SRR5428154,36.9995,-122.0576,,,0
SRR5428155,36.9995,-122.0576,,,0
SRR5428198,36.9995,-122.0576,,,0
SRR5428199,36.9995,-122.0576,,,0
SRR5428200,36.9995,-122.0576,,,0
SRR5428206,36.9995,-122.0576,,,0
SRR5429369,-0.4612,-23.033259,,,0
SRR5429370,-0.015038,-22.962334,,,0
SRR5429425,54.181054,7.892828,,,0
SRR5429512,54.181054,7.892828,,,0
SRR5453780,38.24,14.57,0.7000000000000001,0.7000000000000001,0
SRR5453781,38.24,14.57,0.7000000000000001,0.7000000000000001,0
SRR5453782,38.24,14.57,0.7000000000000001,0.7000000000000001,0
SRR5466259,38.7788,-75.009,1.35,1.35,0
SRR5466260,39.1465,-75.2433,1.49,1.49,0
SRR5467097,-13.003,-80.809,,,0
SRR5467098,-13.003,-80.809,,,0
SRR5467136,-14.51,-76.2,,,0
SRR5467138,10.847,-65.114,,,0
SRR5468158,46.2,-123.94,,,0
SRR5468159,46.2,-123.94,,,0
SRR5468166,46.2,-123.94,,,0
SRR5468192,46.2,-123.94,,,0
SRR5468193,46.2,-123.94,,,0
SRR5468194,46.2,-123.94,,,0
SRR5468195,46.2,-123.94,,,0
SRR5468211,46.2,-123.94,,,0
SRR5468212,46.2,-123.94,,,0
SRR5468213,46.2,-123.94,,,0
SRR5468218,46.2,-123.94,,,0
SRR5468219,46.2,-123.94,,,0
SRR5468220,46.2,-123.94,,,0
SRR5468221,46.2,-123.94,,,0
SRR5468222,46.2,-123.94,,,0
SRR5468223,46.2,-123.94,,,0
SRR5468224,46.2,-123.94,,,0
SRR5468225,46.2,-123.94,,,0
SRR5468226,46.2,-123.94,,,0
SRR5468227,46.2,-123.94,,,0
SRR5468228,46.2,-123.94,,,0
SRR5468229,46.234,-123.9135,,,0
SRR5468251,46.234,-123.9135,,,0
SRR5468252,46.234,-123.9135,,,0
SRR5468253,46.2342,-123.9167,,,0
SRR5468254,46.234,-123.9135,,,0
SRR5468255,46.2327,-123.9168,,,0
SRR5468256,46.2327,-123.9168,,,0
SRR5468257,46.2327,-123.9168,,,0
SRR5468258,46.2327,-123.9168,,,0
SRR5468259,46.2327,-123.9168,,,0
SRR5468263,46.2311,-123.8825,,,0
SRR5468264,46.2327,-123.9168,,,0
SRR5468265,46.2311,-123.8825,,,0
SRR5468266,46.2311,-123.8825,,,0
SRR5468267,46.2311,-123.8825,,,0
SRR5468268,46.2311,-123.8825,,,0
SRR5468270,46.2314,-123.8828,,,0
SRR5468271,46.2311,-123.8825,,,0
SRR5468272,46.2314,-123.8828,,,0
SRR5468273,46.2314,-123.8828,,,0
SRR5468274,46.2314,-123.8828,,,0
SRR5468275,46.2319,-123.8812,,,0
SRR5468276,46.2319,-123.8812,,,0
SRR5468363,46.2319,-123.8812,,,0
SRR5468364,46.2319,-123.8812,,,0
